Process(_Total) IO Other Bytes sec,Network_I(Intel R _Pro_1000MT) Bytes Received sec,Process(_Total) IO Other Operations sec,Process(_Total) IO Data Bytes sec,Process(_Total) IO Read Bytes sec,Network_I(Intel R _Pro_1000MT) Bytes Received sec.1,Process(_Total) Pool Paged Bytes,Network_I(Intel R _Pro_1000MT) Bytes Sent sec,Network_I(Intel R _Pro_1000MT) Packets Received sec,Process(_Total) IO Data Operations sec,Label
4500.413111,3041.742195,235.800687,20744.99377,9144.693308,3041.742195,10130120,440.1346156,10.60003088,14.93337684,4
3327.40917,162.7109617,126.9158832,59216.59145,27150.00039,162.7109617,7929824,88.98776478,1.866410048,257.8978741,0
3510.449417,139.0580608,129.6586425,1033.0694,240.7184361,139.0580608,7792216,102.6603134,1.133263199,3.866427386,0
6770.987888,6875.451282,338.5893931,5294.10082,2628.317664,6875.451282,8697000,126.3960404,72.39773202,18.39942361,1
16562.15281,2969.760734,871.6747093,25111.16503,9144.751042,2969.760734,10215728,424.2705813,10.20009411,15.0001384,4
13693.71268,77.99874318,717.6551029,5436.845728,239.4628081,77.99874318,8027016,95.79845637,0.999983887,3.866604363,0
1031.595578,2302.856795,53.46643747,6651.438154,144.399381,2302.856795,4960992,2161.590734,22.86656865,3.066653521,0
6406.503941,1341.832584,271.9930914,91168.81765,42783.04664,1341.832584,8318840,156.5293575,3.199918722,185.261961,0
3022.160815,252.602297,97.93422388,297.2693698,149.268024,252.602297,6041184,6.466725471,2.53335637,3.133361826,3
9605.575162,143.9976288,436.7928075,1504.908553,95.06510126,143.9976288,7917168,79.73202041,1.599973654,1.533308085,0
7338.271216,236.8001468,323.0002003,1358.667509,95.06672561,236.8001468,8173008,82.5333845,2.00000124,1.466667576,0
12940.84943,2151.89721,600.3899215,7930.200212,148.0641812,2151.89721,6404936,641.855892,25.66623582,3.199946284,0
4689.402609,77.99893453,237.7967517,59272.79033,27177.22876,77.99893453,7889704,131.3315393,0.99998634,257.7298127,0
3734.646649,4578.642125,144.399226,43357.23427,29904.23971,4578.642125,10968960,226.6654517,8.266622358,142.8659009,6
8299.188665,138.9353757,421.339527,55240.34537,27456.53694,138.9353757,7696448,146.2688168,1.933361754,258.3371309,0
7540.405065,110.2628413,387.0532385,1594.211358,239.4583591,110.2628413,8291488,81.06385429,1.533280139,3.733203816,0
10211.59749,175.0354049,480.614719,1260.614577,350.2040178,175.0354049,8242808,50.55246282,1.198872636,9.457773018,0
1234.201608,4840.011534,58.06360594,274.2522099,145.5923253,4840.011534,6416400,3777.134228,75.59601508,2.5331998,7
18185.52274,2959.232399,891.7230072,30218.9834,13648.24195,2959.232399,10128112,434.5283015,9.466557044,21.86641345,4
1282.659655,4449.375677,52.26638094,5.266637876,1.266659742,4449.375677,6036968,225.3321015,8.599952987,0.199998907,3
3475.505133,2845.128547,119.4748642,1322.090713,406.7612426,2845.128547,7827224,225.9488364,6.000411708,12.4675221,0
9479.155708,150.8014165,424.4039866,87577.08931,37850.15554,150.8014165,7673200,80.00075147,2.266687958,279.2026226,0
3265.328087,9669.051132,122.9331358,20531.50035,9990.050616,9669.051132,8405512,203.733006,8.266653385,16.39997365,0
1145.329096,38.39985792,47.79982314,5.73331212,1.19999556,38.39985792,6403856,0.0,0.59999778,0.19999926,0
10526.78961,2817.130554,492.0661812,1261.865422,350.5329875,2817.130554,7826368,199.5998031,6.266660484,9.466657326,0
16258.65529,217.199848,797.9994414,1052.999263,240.7331648,217.199848,7702104,142.5332336,1.53333226,3.93333058,0
7089.645422,4497.744228,356.7955757,22784.25081,11375.05895,4497.744228,10958864,225.9971976,7.533239921,179.7311047,6
3240.937371,78.00651562,115.476312,812.8678961,95.07460793,78.00651562,7697360,74.00618149,1.000083534,1.466789183,0
8134.555916,159.8775927,414.6950069,1594.375626,239.4830329,159.8775927,8029576,103.2737244,2.200150358,3.733588487,0
12007.38211,3025.011773,625.5219822,25926.72952,9144.500724,3025.011773,10050368,438.1253828,10.33314582,15.06639326,4
4210.607356,172.4030308,163.5362083,5630.965659,350.5394958,172.4030308,7905688,62.80110404,1.333356774,9.533500932,0
9502.332169,82.26723376,490.670049,1595.010995,239.4683174,82.26723376,7703904,76.80052941,1.06667402,3.733359069,0
14432.81244,78.00078781,749.8075731,11378.51492,5131.251826,78.00078781,7787208,74.00074741,1.0000101,9.800098981,0
3163.484192,2573.614258,102.7339025,9909.788234,2777.482054,2573.614258,8692144,136.8007579,5.200028808,19.86677673,1
14367.51188,213.0683258,622.1381777,65442.24291,32442.85262,213.0683258,7684280,64.66717021,2.666687431,268.3354228,0
13501.07081,132.1333739,656.6002014,5414.468327,241.9334075,132.1333739,8294464,149.2000458,1.800000552,4.133334601,0
3291.938936,2746.725712,117.8929464,51970.1964,25702.59498,2746.725712,7316216,147.5494535,4.398493194,244.4495914,0
3155.184792,2563.787643,101.732843,5497.040171,2755.586718,2563.787643,8719816,122.39941,5.266641281,19.79990456,1
1699.806109,2763.40136,61.65479771,5414.424354,2690.148795,2763.40136,8696336,149.371245,6.931998877,18.46311239,1
3214.282164,4510.63464,103.7961948,313.7218323,146.7946185,4510.63464,6034600,204.5258354,8.199699399,2.799897356,3
1947.07769,0.0,54.13734708,1756.930259,1854.337481,0.0,5235008,0.0,0.0,0.06667161,0
3229.025593,85.99890609,125.2650733,1033.120192,240.7302712,85.99890609,7709688,99.26540401,1.133318918,3.866617483,0
6521.601261,183.6000355,279.4667207,1599.466976,240.7333799,183.6000355,7704056,122.4000237,1.066666873,3.933334094,0
11892.64818,2672.276006,615.7714282,5488.545331,2752.672276,2672.276006,8703176,125.194191,6.33303948,19.5990906,1
4710.16612,2935.270675,235.2616446,20530.76174,9000.074545,2935.270675,10121088,430.1241516,9.399799346,12.66639628,4
5909.157313,1808.361074,230.9368759,73444.1933,36772.76409,1808.361074,7723976,100.9348817,8.066790411,156.4690669,0
11952.7652,16414.03671,615.8971884,103264.6064,48182.23901,16414.03671,7910520,283.4500319,12.99923712,296.3159435,0
8472.246503,208.66617,387.5990775,25146.20682,10112.70927,208.66617,7807968,136.9330074,1.399996668,16.53329398,0
5697.818273,4538.494786,189.131727,4427.095733,24.99978767,4538.494786,6037032,261.9977748,9.599918465,0.866659306,3
9177.92232,10013.92132,460.799447,53379.46928,26357.83504,10013.92132,7955592,175.3331229,8.733322853,52.33327053,0
7403.440886,81.33744467,380.8192491,1594.480596,239.4787715,81.33744467,7900808,74.67044101,1.066720586,3.73352205,0
1257.397748,4497.05077,51.41353753,5.26805378,1.267000276,4497.05077,6035880,189.316515,8.468896584,0.2667369,3
4066.963356,82.66998724,209.741758,31596.33579,15523.29019,82.66998724,7704608,72.73625491,1.066709513,23.13426256,0
3447.674793,2904.680344,119.1841485,12142.25175,5790.82982,2904.680344,7960752,204.6394496,6.865753521,20.33062936,0
4383.806192,2872.44774,223.4703807,20473.2736,9000.416254,2872.44774,10033408,391.8731796,8.666810709,12.60020942,4
5851.360406,2928.313518,227.5317937,165357.4811,82347.64278,2928.313518,7867752,258.864915,6.733287771,255.5982705,0
4011.948487,7009.13362,135.6943217,5094.291361,2590.50363,7009.13362,8696904,146.1323465,73.80218782,17.06215584,1
3051.31593,55684.24896,99.47044588,4737.513327,181.4735615,55684.24896,6401816,352.946743,868.9663483,3.333459983,0
7095.478431,77.99866362,318.5278759,5161.711563,95.06503789,77.99866362,8006528,82.39858824,0.999982867,1.466641538,0
6693.241859,151.3312651,341.5286658,1594.244879,239.463394,151.3312651,8191616,88.99878368,1.7999754,3.733282312,0
6136.283398,732.6019976,234.6006397,796482.9717,10392.495,732.6019976,7823920,351.2009576,2.466673392,20.33338878,0
3496.942402,91.20023651,175.8671227,1594.93747,239.4672877,91.20023651,7917496,83.26688261,1.200003112,3.733343015,0
2340.070785,2855.871693,104.6668509,13230.15662,5967.87717,2855.871693,7828120,187.5336634,6.733345184,19.66670128,0
1227.190567,48.26629566,45.26631872,66.13282499,15.99987701,48.26629566,10205512,40.79968639,0.666661542,0.599995388,6
3591.375712,128.0015104,101.0011918,8269870.318,8265388.398,128.0015104,6514216,0.0,2.0000236,133.6015765,0
17619.86652,340.407725,854.7527305,2061.580117,461.6771437,340.407725,7931264,97.6688831,2.333386286,15.33368131,0
5211.70514,122.3899444,268.4446113,1028.248852,239.4469937,122.3899444,8079048,85.59296768,1.666529745,3.666365438,0
3331.186384,3693.770389,83.72963974,39.06494338,1.199947066,3693.770389,6413008,2213.2357,49.06450227,0.266654904,7
2240.837864,8592.422892,104.9319846,45999.54209,22335.57958,8592.422892,7924096,341.5289435,11.13319023,52.39932649,0
990.6718787,0.0,53.59667522,268.6500014,144.3910429,0.0,4989624,16.19899512,0.0,2.333188598,0
1950.04008,133.4694099,97.06866175,1028.354469,239.4715886,133.4694099,8180032,83.20171007,1.866705034,3.66674203,0
2328.742682,26386.55054,70.46493229,21735.86501,144.3964459,26386.55054,5868328,796.7137236,25.79936499,2.933261136,3
5207.14923,166.7812916,147.1834899,17604.75855,544.8722132,166.7812916,5294128,49.86107358,1.266524596,8.799012985,0
1551.308181,6803.356362,65.13227732,11297.55016,3432.477681,6803.356362,8702720,129.9978923,72.19882942,18.99969195,1
15340.27628,3041.135239,794.8004981,20476.14617,9000.272307,3041.135239,10209496,443.600278,10.73334006,12.6000079,4
10214.58965,33281.75347,486.621739,188896.172,92475.26451,33281.75347,7716096,461.4872828,24.86777759,384.6171821,0
4700.789878,2995.460216,233.4661639,24841.94651,9000.247286,2995.460216,10031976,397.4658108,9.933311944,12.66663939,4
8039.388363,2948.971277,339.7300244,21341.92546,9023.912107,2948.971277,10122096,447.1956443,9.333242428,13.26653745,4
2179.74116,119.4744038,96.67292721,59843.27545,27179.36014,119.4744038,7837016,47.60308278,1.86678756,257.9500382,0
8579.404352,4920.527005,318.0791863,30194.98847,13650.20394,4920.527005,10216944,523.1539247,14.06722035,22.06753524,4
7968.26502,52.53332248,355.5332599,312.7332687,163.5999662,52.53332248,10208824,29.9999938,0.733333182,3.266665992,6
11899.70901,86.53800465,622.5669395,1028.788867,239.4795938,86.53800465,7836416,79.60429704,1.133394514,3.666864604,0
8617.402815,61.46668675,444.3334785,5983.735288,239.4667449,61.46668675,7840048,78.20002555,0.800000261,3.86666793,0
19033.16945,199.8080776,938.9046235,1371.255435,96.27055856,199.8080776,8132248,84.20340406,2.200088942,1.666734047,0
5759.026037,3215.07506,267.8895855,12105.83569,5827.365217,3215.07506,7826656,280.5573359,7.867339744,25.46884561,0
4899.439096,880590.2757,210.7378825,42804.45734,15495.80117,880590.2757,7985176,14607.582,581.7458913,26.06722937,0
3189.535869,2522.215953,103.2645904,5539.421954,2776.8775,2522.215953,8698192,122.397539,4.399911532,21.39956973,1
13946.77348,233.3507366,711.5864034,948.1373788,187.2139624,233.3507366,7925736,56.8709081,2.200164088,6.333805709,0
2258.11983,124.5325886,108.5993506,1594.523798,239.4652347,124.5325886,7799608,76.79954074,1.466657896,3.733311008,0
1609.068683,4679.339198,62.00007771,66433.14993,31014.97221,4679.339198,10814360,274.8003444,9.06667803,345.4004329,6
3715.100404,267.4546972,133.5940212,5690.811984,406.7151315,267.4546972,8038512,83.26294037,1.999910497,12.53277245,0
3022.858121,2798.906421,96.7257125,9406.102035,2569.729834,2798.906421,8697104,119.9111466,7.314841188,14.8909267,1
3197.680304,105.602652,113.2028429,3938.765582,95.06905417,105.602652,7818240,80.4686875,1.333366819,2.466728614,0
3285.056264,2625.591686,103.6663384,5537.449131,2840.257673,2625.591686,8556280,128.7995921,5.799981633,24.46658919,1
6110.98645,91.19880286,317.8624942,5397.462483,239.4635233,91.19880286,7800272,83.26557367,1.199984248,3.733284328,0
8615.884703,309.1339805,390.5341509,1398.802928,95.06686567,309.1339805,7811712,83.20017417,3.266673505,1.600003349,0
3136.566569,2449.591755,101.1709557,5416.383316,2687.169989,2449.591755,8564120,122.5263026,4.27106937,17.95183845,1
3018.826685,2558.468949,97.80518433,7714.208904,3865.804913,2558.468949,8697648,122.4064884,4.933594847,18.66765618,1
2607.215591,79.3297508,132.1940301,5055.905009,239.4558528,79.3297508,8313848,66.46366517,1.066618498,4.733119586,0
9905.535091,95.4647561,512.6564067,1594.901414,239.4618742,95.4647561,7704704,94.06478412,1.266641317,3.733258618,0
2007.570661,2781.051709,96.0684529,193702.0016,94704.02753,2781.051709,7888248,176.2032762,7.133465968,194.3369467,0
10243.19386,232.448373,486.1617391,59348.1293,27204.9923,232.448373,7912888,98.19227227,2.866441078,258.3796655,0
10176.27202,70.33613506,585.6899967,34.13469303,0.0,70.33613506,5350368,11.46712344,1.000039835,0.066669322,0
3475.66766,82.26826816,123.9357459,805.6156827,96.26854069,82.26826816,7910800,108.802118,1.066687432,1.600031147,0
7913.77095,75.60035935,407.0019346,5964.028349,239.4678049,75.60035935,7832816,73.4003489,1.000004753,3.800018063,0
9540.333854,1106.525661,419.997088,34618.02665,19558.53106,1106.525661,7983672,673.3286649,4.733300516,25.06649287,0
2164.36892,103.9985066,96.06528717,55639.06769,27262.00852,103.9985066,7690144,83.26547097,1.399979896,258.5296208,0
9355.339508,186.2667896,433.4669528,61788.64078,27004.95116,186.2667896,7909232,97.46673099,2.133334741,255.4001686,0
19445.27668,2953.965236,930.1433789,24349.72964,9179.432471,2953.965236,10127576,411.4711106,9.066764588,15.40016632,4
6839.310125,2766.323946,351.5321405,51937.02376,25678.17953,2766.323946,7317784,164.7994408,4.799983712,243.5325069,0
3616.546925,305.2903246,122.0761268,5835.585552,515.3732713,305.2903246,7836040,101.0078274,2.066826832,15.40119349,0
15141.48061,2573.6917,701.1401531,5494.720112,2754.560126,2573.6917,8558424,169.0683111,4.600044743,19.26685407,1
949.9576192,0.0,51.86435283,4637.39311,144.3935581,0.0,4951640,0.0,0.0,2.399892933,0
7940.676143,93.73344519,361.3337645,5161.80616,95.06678011,93.73344519,8007424,93.86677868,1.200001432,1.466668417,0
5282.035425,4.666697965,270.0018108,1594.94403,239.4682727,4.666697965,7907864,45.66697294,0.066667114,3.733358372,0
2544.523867,4.267321615,79.61221888,4380.338961,2.400368409,4.267321615,4983576,0.0,0.0666769,0.466738302,0
3457.366599,1192.65747,85.2041057,4408.345757,1.200057827,1192.65747,6415160,17.20082885,8.600414425,0.333349396,7
5497.683854,115.1989632,229.5312676,75855.38397,37626.46136,115.1989632,7829992,41.999622,1.7999838,275.7975178,0
4552.809251,82.26201557,191.3891789,1045.607548,241.9196552,82.26201557,7832440,76.79565797,1.066606361,4.06643675,0
21363.17867,4817.315455,951.0227928,20825.23244,9173.486525,4817.315455,10125440,538.7462453,13.73366248,16.40039306,4
15416.14395,2892.043646,754.9939902,20802.23441,9148.193847,2892.043646,10215296,393.4635347,8.933262225,15.59987582,4
6628.672447,3001.596327,286.2060065,25148.26111,9148.458662,3001.596327,10220440,435.7424781,9.666869542,15.66699546,4
6013.963636,2587.917685,310.2647906,5444.100415,2732.116813,2587.917685,8563800,121.5992647,5.399967348,18.86655259,1
4016.428142,4564.765317,160.4011239,47863.93537,34342.24062,4564.765317,11000512,236.0016536,8.533393124,196.9347132,6
1493.004527,4515.861759,60.43362452,4358.473,51.15624648,4515.861759,6086304,235.9198034,8.166706016,0.849337426,3
2206.210193,117.0778211,106.8101762,55532.42409,27208.45891,117.0778211,7922880,79.60758448,1.466806414,258.0245829,0
5922.787452,207.7375698,247.4050454,1826.903923,186.8038096,207.7375698,10213112,23.60048129,1.60003263,4.600093811,6
4661.829838,199.0650941,228.5315279,1251.123449,348.1305831,199.0650941,7933248,70.53277612,1.39998894,9.066595041,0
6168.295954,2798.328129,320.0126146,51928.91168,25676.91975,2798.328129,7330712,150.5009821,4.554634985,243.5079487,0
3281.188685,4569.969798,106.0642841,4669.430079,149.3571901,4569.969798,6051432,201.0551902,8.605215506,3.201940654,3
13019.16127,123.8675668,635.1379487,55035.06659,27236.79792,123.8675668,7911720,85.33395343,1.600011627,258.6685463,0
4815.307366,105.0515561,239.8321692,57550.38862,49909.35437,105.0515561,7858768,108.8510095,0.733227866,12.79815911,0
4435.668484,2944.823613,234.4632388,18263.46632,6686.968903,2944.823613,10135712,449.6600926,9.399862574,14.33312378,4
3085.539935,2557.550213,97.46476935,5101.967348,2557.950205,2557.550213,8697424,135.9973526,5.199898775,15.93302317,1
6362.768047,3031.314966,277.8710941,20799.53141,9148.412431,3031.314966,10127648,448.0071382,10.13349479,15.60024856,4
1833.857876,1259.46063,50.86642285,4374.77903,1.199994248,1259.46063,6506072,44.79978526,7.599963571,0.266665388,7
7667.634267,147431.7289,192.4825888,429602.6034,282101.0687,147431.7289,7000664,3236.934426,101.608405,207.6171741,0
9403.723117,78.15172428,491.9550849,5408.232913,239.9324732,78.15172428,7702296,74.14394355,1.001945183,3.74059535,0
2412.411097,1354.40623,105.7338197,91784.28887,36932.83656,1354.40623,7822344,151.6006974,3.866684453,321.1348106,0
6413.797825,3034.500763,279.596999,20802.11006,9148.168476,3034.500763,9982512,479.5281864,10.46655433,15.59983256,4
2594.912193,0.0,89.53260394,284.3976831,148.0654604,0.0,4940928,0.0,0.0,2.933309437,0
975.1595469,58.85617771,53.85706862,3203.829035,144.3742706,58.85617771,5094320,0.0,0.866512243,3.132775031,0
16753.25621,3116.59031,802.980327,26045.22856,9202.974527,3116.59031,10130448,466.9218937,9.599764806,18.53287928,4
2176.420342,6375.19292,65.2672767,1736.682899,144.4013497,6375.19292,6042256,294.1360825,13.20012338,2.866693461,3
1995.669873,15247.69116,82.40013239,55043.62177,26456.04251,15247.69116,7925688,221.5336893,11.60001864,53.06675193,0
16413.42541,113.8663805,853.9311871,1594.26266,239.4660648,113.8663805,8293744,82.5331259,1.53332948,3.73332395,0
7689.18637,440.3839465,394.3189591,1594.208552,239.4579376,440.3839465,8066816,103.1962382,3.399876063,3.733197246,0
3973.731399,4609.93109,124.3332728,53463.44065,24177.4549,4609.93109,10839736,282.866529,8.933328986,278.2665312,6
14327.2874,124.0019105,692.143997,5727.82158,95.06813135,124.0019105,8010288,94.73479288,1.666692345,1.533356957,0
7000.887244,2639.438863,298.8781229,4855.031064,2429.436087,2639.438863,8692240,110.8623926,5.562987442,14.30482485,1
3088.511343,6971.683695,99.06596132,284.4646413,148.0656124,6971.683695,6410392,4788.499239,108.9325577,2.933312448,0
3681.996392,1941.73143,89.8665786,44.7999561,2.399997648,1941.73143,6413912,664.6660153,18.86664818,0.466666209,7
6027.902555,223.5371364,301.4051279,5599.428598,293.2049884,223.5371364,7839648,62.86773626,2.600044235,6.400108887,0
5751.229043,14391.40632,292.4082557,115603.7972,57526.95751,14391.40632,7505528,218.8061776,11.40032187,302.408538,0
